UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
450119,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
450128,6.0,34095.0,5683.0,,,,6,34095.0,5683.0,0.0,0.0,,,,,0,0.0,
450298,8.0,70797.0,8850.0,4.0,21356.0,5339.0,12,92153.0,7679.0,2.0,2970.0,1485.0,1.0,2970.0,2970.0,3,5940.0,1980.0
450377,39.0,282070.0,7233.0,10.0,57603.0,5760.0,49,339673.0,6932.0,8.0,20773.0,2597.0,0.0,0.0,,8,20773.0,2597.0
450395,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
450401,40.0,161336.0,4033.0,,,,40,161336.0,4033.0,0.0,0.0,,,,,0,0.0,
450571,12.0,169783.0,14149.0,0.0,0.0,,12,169783.0,14149.0,0.0,0.0,,0.0,0.0,,0,0.0,
450599,6.0,57034.0,9506.0,,,,6,57034.0,9506.0,0.0,0.0,,,,,0,0.0,
450605,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
450614,1.0,3093.0,3093.0,,,,1,3093.0,3093.0,0.0,0.0,,,,,0,0.0,
450632,4.0,21947.0,5487.0,,,,4,21947.0,5487.0,0.0,0.0,,,,,0,0.0,
450641,6.0,78698.0,13116.0,,,,6,78698.0,13116.0,0.0,0.0,,,,,0,0.0,
450650,2.0,20362.0,10181.0,,,,2,20362.0,10181.0,0.0,0.0,,,,,0,0.0,
450696,9.0,102296.0,11366.0,,,,9,102296.0,11366.0,0.0,0.0,,,,,0,0.0,
450702,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
450711,6.0,67546.0,11258.0,,,,6,67546.0,11258.0,0.0,0.0,,,,,0,0.0,
450720,15.0,148217.0,9881.0,,,,15,148217.0,9881.0,0.0,0.0,,,,,0,0.0,
450933,1649.0,4951641.0,3003.0,662.0,1850020.0,2795.0,2311,6801661.0,2943.0,3186.0,6064852.0,1904.0,1587.0,3031167.0,1910.0,4773,9096019.0,1906.0
450951,43.0,542361.0,12613.0,,,,43,542361.0,12613.0,0.0,0.0,,,,,0,0.0,
450960,0.0,0.0,,,,,0,0.0,,1.0,4500.0,4500.0,,,,1,4500.0,4500.0
450988,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451042,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451051,6.0,50022.0,8337.0,,,,6,50022.0,8337.0,0.0,0.0,,,,,0,0.0,
451079,,,,3.0,48880.0,16293.0,3,48880.0,16293.0,,,,0.0,0.0,,0,0.0,
451097,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451103,0.0,0.0,,1.0,583.0,583.0,1,583.0,583.0,0.0,0.0,,0.0,0.0,,0,0.0,
451121,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451149,19.0,273839.0,14413.0,,,,19,273839.0,14413.0,0.0,0.0,,,,,0,0.0,
451158,42.0,537786.0,12804.0,,,,42,537786.0,12804.0,0.0,0.0,,,,,0,0.0,
451167,1.0,14015.0,14015.0,,,,1,14015.0,14015.0,0.0,0.0,,,,,0,0.0,
451194,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451228,13.0,255221.0,19632.0,,,,13,255221.0,19632.0,0.0,0.0,,,,,0,0.0,
451237,4.0,48364.0,12091.0,,,,4,48364.0,12091.0,0.0,0.0,,,,,0,0.0,
451255,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451282,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451291,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451307,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451316,2.0,12600.0,6300.0,,,,2,12600.0,6300.0,0.0,0.0,,,,,0,0.0,
451334,10.0,105477.0,10548.0,,,,10,105477.0,10548.0,0.0,0.0,,,,,0,0.0,
451343,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451352,15.0,101310.0,6754.0,,,,15,101310.0,6754.0,0.0,0.0,,,,,0,0.0,
451370,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451398,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451404,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451413,6.0,23187.0,3865.0,,,,6,23187.0,3865.0,0.0,0.0,,,,,0,0.0,
451459,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451468,8.0,125848.0,15731.0,,,,8,125848.0,15731.0,0.0,0.0,,,,,0,0.0,
451477,733.0,11990258.0,16358.0,,,,733,11990258.0,16358.0,0.0,0.0,,,,,0,0.0,
451495,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451501,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451510,,,,15.0,407744.0,27183.0,15,407744.0,27183.0,,,,0.0,0.0,,0,0.0,
451529,1.0,6490.0,6490.0,,,,1,6490.0,6490.0,0.0,0.0,,,,,0,0.0,
451547,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451556,94.0,1094769.0,11646.0,,,,94,1094769.0,11646.0,0.0,0.0,,,,,0,0.0,
451565,2.0,29518.0,14759.0,,,,2,29518.0,14759.0,0.0,0.0,,,,,0,0.0,
451574,3.0,45712.0,15237.0,,,,3,45712.0,15237.0,0.0,0.0,,,,,0,0.0,
451583,21.0,51600.0,2457.0,,,,21,51600.0,2457.0,0.0,0.0,,,,,0,0.0,
451626,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451714,32.0,449312.0,14041.0,,,,32,449312.0,14041.0,0.0,0.0,,,,,0,0.0,
451741,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
451750,24.0,327030.0,13626.0,,,,24,327030.0,13626.0,0.0,0.0,,,,,0,0.0,
451820,27.0,428451.0,15869.0,,,,27,428451.0,15869.0,0.0,0.0,,,,,0,0.0,
451857,2.0,31683.0,15842.0,,,,2,31683.0,15842.0,0.0,0.0,,,,,0,0.0,
451866,9.0,115133.0,12793.0,,,,9,115133.0,12793.0,0.0,0.0,,,,,0,0.0,
451918,3.0,32480.0,10827.0,,,,3,32480.0,10827.0,0.0,0.0,,,,,0,0.0,
451927,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
452009,2.0,10659.0,5330.0,,,,2,10659.0,5330.0,0.0,0.0,,,,,0,0.0,
452072,1.0,12168.0,12168.0,,,,1,12168.0,12168.0,0.0,0.0,,,,,0,0.0,
452081,7.0,64479.0,9211.0,,,,7,64479.0,9211.0,0.0,0.0,,,,,0,0.0,
452106,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
452124,33.0,301782.0,9145.0,,,,33,301782.0,9145.0,0.0,0.0,,,,,0,0.0,
452373,1.0,4140.0,4140.0,,,,1,4140.0,4140.0,0.0,0.0,,,,,0,0.0,
452771,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
452780,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
452887,10.0,151446.0,15145.0,,,,10,151446.0,15145.0,0.0,0.0,,,,,0,0.0,
452948,22.0,251859.0,11448.0,,,,22,251859.0,11448.0,0.0,0.0,,,,,0,0.0,
453163,115.0,878968.0,7643.0,16.0,113882.0,7118.0,131,992850.0,7579.0,14.0,35055.0,2504.0,4.0,8910.0,2228.0,18,43965.0,2443.0
453215,9.0,78008.0,8668.0,1.0,5910.0,5910.0,10,83918.0,8392.0,2.0,2985.0,1493.0,0.0,0.0,,2,2985.0,1493.0
453297,1.0,14520.0,14520.0,,,,1,14520.0,14520.0,0.0,0.0,,,,,0,0.0,
453756,15.0,216526.0,14435.0,,,,15,216526.0,14435.0,0.0,0.0,,,,,0,0.0,
453792,1.0,11319.0,11319.0,,,,1,11319.0,11319.0,0.0,0.0,,,,,0,0.0,
454184,13.0,337509.0,25962.0,,,,13,337509.0,25962.0,0.0,0.0,,,,,0,0.0,
454227,303.0,2526511.0,8338.0,284.0,1927805.0,6788.0,587,4454316.0,7588.0,17.0,46750.0,2750.0,26.0,49750.0,1913.0,43,96500.0,2244.0
454236,34.0,480561.0,14134.0,,,,34,480561.0,14134.0,4.0,9250.0,2313.0,,,,4,9250.0,2313.0
454245,79.0,1187775.0,15035.0,,,,79,1187775.0,15035.0,4.0,12000.0,3000.0,,,,4,12000.0,3000.0
454537,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
454546,7.0,49151.0,7022.0,,,,7,49151.0,7022.0,0.0,0.0,,,,,0,0.0,
454555,10.0,65038.0,6504.0,,,,10,65038.0,6504.0,0.0,0.0,,,,,0,0.0,
454582,12.0,79052.0,6588.0,5.0,16928.0,3386.0,17,95980.0,5646.0,4.0,3998.0,1000.0,0.0,0.0,,4,3998.0,1000.0
454607,10.0,132422.0,13242.0,,,,10,132422.0,13242.0,0.0,0.0,,,,,0,0.0,
454616,8.0,102175.0,12772.0,,,,8,102175.0,12772.0,0.0,0.0,,,,,0,0.0,
454652,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
454689,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,
454698,23.0,162923.0,7084.0,,,,23,162923.0,7084.0,171.0,766759.0,4484.0,,,,171,766759.0,4484.0
454722,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
454759,6.0,86141.0,14357.0,,,,6,86141.0,14357.0,0.0,0.0,,,,,0,0.0,
454768,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
454777,29.0,519273.0,17906.0,,,,29,519273.0,17906.0,0.0,0.0,,,,,0,0.0,
454786,429.0,4186758.0,9759.0,,,,429,4186758.0,9759.0,0.0,0.0,,,,,0,0.0,
454795,38.0,156000.0,4105.0,,,,38,156000.0,4105.0,0.0,0.0,,,,,0,0.0,
454801,1.0,15626.0,15626.0,,,,1,15626.0,15626.0,0.0,0.0,,,,,0,0.0,
454810,614.0,4351439.0,7087.0,,,,614,4351439.0,7087.0,12.0,48328.0,4027.0,,,,12,48328.0,4027.0
454829,24.0,63103.0,2629.0,12.0,13752.0,1146.0,36,76855.0,2135.0,6.0,2685.0,448.0,21.0,15562.0,741.0,27,18247.0,676.0
454838,,,,1.0,7785.0,7785.0,1,7785.0,7785.0,,,,0.0,0.0,,0,0.0,
454856,41.0,620332.0,15130.0,0.0,0.0,,41,620332.0,15130.0,0.0,0.0,,0.0,0.0,,0,0.0,
454865,4.0,75160.0,18790.0,,,,4,75160.0,18790.0,0.0,0.0,,,,,0,0.0,
454874,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
454917,7.0,61894.0,8842.0,,,,7,61894.0,8842.0,0.0,0.0,,,,,0,0.0,
454926,1.0,19435.0,19435.0,,,,1,19435.0,19435.0,0.0,0.0,,,,,0,0.0,
454935,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
454944,1.0,7306.0,7306.0,,,,1,7306.0,7306.0,0.0,0.0,,,,,0,0.0,
454953,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
454962,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
454971,4.0,53492.0,13373.0,,,,4,53492.0,13373.0,0.0,0.0,,,,,0,0.0,
454980,1.0,15250.0,15250.0,,,,1,15250.0,15250.0,0.0,0.0,,,,,0,0.0,
454999,1.0,15404.0,15404.0,,,,1,15404.0,15404.0,0.0,0.0,,,,,0,0.0,
455008,2.0,35728.0,17864.0,,,,2,35728.0,17864.0,0.0,0.0,,,,,0,0.0,
455026,6.0,122025.0,20338.0,,,,6,122025.0,20338.0,0.0,0.0,,,,,0,0.0,
455062,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455071,8.0,54000.0,6750.0,,,,8,54000.0,6750.0,0.0,0.0,,,,,0,0.0,
455080,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455099,,,,2.0,13105.0,6553.0,2,13105.0,6553.0,,,,0.0,0.0,,0,0.0,
455105,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455114,205.0,339116.0,1654.0,,,,205,339116.0,1654.0,40.0,62463.0,1562.0,,,,40,62463.0,1562.0
455141,17.0,320124.0,18831.0,,,,17,320124.0,18831.0,0.0,0.0,,,,,0,0.0,
455178,,,,6.0,127565.0,21261.0,6,127565.0,21261.0,,,,0.0,0.0,,0,0.0,
455187,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455196,70.0,673064.0,9615.0,,,,70,673064.0,9615.0,0.0,0.0,,,,,0,0.0,
455202,3.0,67512.0,22504.0,,,,3,67512.0,22504.0,0.0,0.0,,,,,0,0.0,
455211,10.0,181102.0,18110.0,,,,10,181102.0,18110.0,2.0,7000.0,3500.0,,,,2,7000.0,3500.0
455220,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455257,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455275,5.0,94469.0,18894.0,,,,5,94469.0,18894.0,0.0,0.0,,,,,0,0.0,
455284,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455327,4.0,45586.0,11397.0,,,,4,45586.0,11397.0,0.0,0.0,,,,,0,0.0,
455336,30.0,486669.0,16222.0,,,,30,486669.0,16222.0,0.0,0.0,,,,,0,0.0,
455354,14.0,223247.0,15946.0,,,,14,223247.0,15946.0,0.0,0.0,,,,,0,0.0,
455381,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455406,,,,3.0,60538.0,20179.0,3,60538.0,20179.0,,,,0.0,0.0,,0,0.0,
455433,,,,13.0,243450.0,18727.0,13,243450.0,18727.0,,,,0.0,0.0,,0,0.0,
455460,5.0,55341.0,11068.0,,,,5,55341.0,11068.0,0.0,0.0,,,,,0,0.0,
455479,66.0,545432.0,8264.0,,,,66,545432.0,8264.0,0.0,0.0,,,,,0,0.0,
455488,14.0,93481.0,6677.0,,,,14,93481.0,6677.0,0.0,0.0,,,,,0,0.0,
455512,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455628,25.0,150296.0,6012.0,,,,25,150296.0,6012.0,0.0,0.0,,,,,0,0.0,
455664,9.0,79851.0,8872.0,31.0,804073.0,25938.0,40,883924.0,22098.0,1.0,1500.0,1500.0,5.0,13750.0,2750.0,6,15250.0,2542.0
455707,2.0,22842.0,11421.0,,,,2,22842.0,11421.0,0.0,0.0,,,,,0,0.0,
455725,17.0,135817.0,7989.0,,,,17,135817.0,7989.0,0.0,0.0,,,,,0,0.0,
455734,1.0,16291.0,16291.0,,,,1,16291.0,16291.0,0.0,0.0,,,,,0,0.0,
455761,15.0,188077.0,12538.0,,,,15,188077.0,12538.0,0.0,0.0,,,,,0,0.0,
455770,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455798,1.0,4993.0,4993.0,,,,1,4993.0,4993.0,0.0,0.0,,,,,0,0.0,
455804,,,,18.0,315235.0,17513.0,18,315235.0,17513.0,,,,0.0,0.0,,0,0.0,
455831,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455859,8.0,102193.0,12774.0,,,,8,102193.0,12774.0,0.0,0.0,,,,,0,0.0,
455868,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455877,2.0,41200.0,20600.0,,,,2,41200.0,20600.0,0.0,0.0,,,,,0,0.0,
455886,3.0,63551.0,21184.0,,,,3,63551.0,21184.0,0.0,0.0,,,,,0,0.0,
455895,4.0,66430.0,16608.0,,,,4,66430.0,16608.0,0.0,0.0,,,,,0,0.0,
455901,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455910,9.0,79755.0,8862.0,,,,9,79755.0,8862.0,0.0,0.0,,,,,0,0.0,
455929,4.0,66840.0,16710.0,,,,4,66840.0,16710.0,0.0,0.0,,,,,0,0.0,
455965,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455974,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
455983,4.0,19712.0,4928.0,,,,4,19712.0,4928.0,0.0,0.0,,,,,0,0.0,
455992,,,,5.0,67043.0,13409.0,5,67043.0,13409.0,,,,0.0,0.0,,0,0.0,
456001,3.0,75543.0,25181.0,,,,3,75543.0,25181.0,0.0,0.0,,,,,0,0.0,
456029,2.0,39077.0,19539.0,,,,2,39077.0,19539.0,0.0,0.0,,,,,0,0.0,
456038,18.0,102179.0,5677.0,,,,18,102179.0,5677.0,0.0,0.0,,,,,0,0.0,
456065,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
456074,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
456135,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
456153,15.0,198578.0,13239.0,,,,15,198578.0,13239.0,0.0,0.0,,,,,0,0.0,
456205,8.0,59761.0,7470.0,,,,8,59761.0,7470.0,0.0,0.0,,,,,0,0.0,
456214,70.0,1111758.0,15882.0,,,,70,1111758.0,15882.0,0.0,0.0,,,,,0,0.0,
456287,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
456454,17.0,117785.0,6929.0,,,,17,117785.0,6929.0,0.0,0.0,,,,,0,0.0,
456481,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,
456490,3.0,11335.0,3778.0,0.0,0.0,,3,11335.0,3778.0,0.0,0.0,,0.0,0.0,,0,0.0,
456506,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
456515,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
456542,,,,2.0,30425.0,15213.0,2,30425.0,15213.0,,,,0.0,0.0,,0,0.0,
456551,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
456579,4.0,27571.0,6893.0,,,,4,27571.0,6893.0,0.0,0.0,,,,,0,0.0,
456588,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
456597,4.0,61652.0,15413.0,,,,4,61652.0,15413.0,0.0,0.0,,,,,0,0.0,
456621,12.0,99364.0,8280.0,1.0,14925.0,14925.0,13,114289.0,8791.0,0.0,0.0,,0.0,0.0,,0,0.0,
456825,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
456852,27.0,269317.0,9975.0,,,,27,269317.0,9975.0,0.0,0.0,,,,,0,0.0,
456922,6.0,22554.0,3759.0,,,,6,22554.0,3759.0,0.0,0.0,,,,,0,0.0,
456931,20.0,234923.0,11746.0,,,,20,234923.0,11746.0,0.0,0.0,,,,,0,0.0,
456959,9.0,113010.0,12557.0,,,,9,113010.0,12557.0,0.0,0.0,,,,,0,0.0,
456968,6.0,85689.0,14282.0,,,,6,85689.0,14282.0,0.0,0.0,,,,,0,0.0,
456977,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457031,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457077,9.0,95475.0,10608.0,,,,9,95475.0,10608.0,0.0,0.0,,,,,0,0.0,
457086,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,
457101,23.0,289771.0,12599.0,,,,23,289771.0,12599.0,0.0,0.0,,,,,0,0.0,
457110,26.0,337658.0,12987.0,,,,26,337658.0,12987.0,0.0,0.0,,,,,0,0.0,
457129,111.0,1597727.0,14394.0,,,,111,1597727.0,14394.0,1.0,2750.0,2750.0,,,,1,2750.0,2750.0
457192,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457208,24.0,393243.0,16385.0,,,,24,393243.0,16385.0,0.0,0.0,,,,,0,0.0,
457226,3.0,15670.0,5223.0,1.0,5300.0,5300.0,4,20970.0,5243.0,0.0,0.0,,0.0,0.0,,0,0.0,
457253,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457299,4.0,61526.0,15382.0,0.0,0.0,,4,61526.0,15382.0,0.0,0.0,,0.0,0.0,,0,0.0,
457314,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457323,15.0,290332.0,19355.0,,,,15,290332.0,19355.0,0.0,0.0,,,,,0,0.0,
457332,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457341,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457350,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457378,17.0,42788.0,2517.0,,,,17,42788.0,2517.0,0.0,0.0,,,,,0,0.0,
457387,7.0,17234.0,2462.0,,,,7,17234.0,2462.0,0.0,0.0,,,,,0,0.0,
457396,13.0,166485.0,12807.0,,,,13,166485.0,12807.0,0.0,0.0,,,,,0,0.0,
457402,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,
457411,47.0,601835.0,12805.0,,,,47,601835.0,12805.0,0.0,0.0,,,,,0,0.0,
457420,2.0,37796.0,18898.0,,,,2,37796.0,18898.0,0.0,0.0,,,,,0,0.0,
457439,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457448,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457466,2.0,35000.0,17500.0,,,,2,35000.0,17500.0,0.0,0.0,,,,,0,0.0,
457475,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457484,20.0,226563.0,11328.0,6.0,35907.0,5985.0,26,262470.0,10095.0,0.0,0.0,,0.0,0.0,,0,0.0,
457493,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457527,4.0,38590.0,9648.0,,,,4,38590.0,9648.0,0.0,0.0,,,,,0,0.0,
457536,8.0,58519.0,7315.0,,,,8,58519.0,7315.0,0.0,0.0,,,,,0,0.0,
457545,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457554,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457563,8.0,113189.0,14149.0,,,,8,113189.0,14149.0,0.0,0.0,,,,,0,0.0,
457572,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457581,6.0,81542.0,13590.0,,,,6,81542.0,13590.0,0.0,0.0,,,,,0,0.0,
457606,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457615,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457624,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457633,3.0,45578.0,15193.0,,,,3,45578.0,15193.0,0.0,0.0,,,,,0,0.0,
457642,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457679,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457697,5.0,16102.0,3220.0,0.0,0.0,,5,16102.0,3220.0,0.0,0.0,,0.0,0.0,,0,0.0,
457749,6.0,61335.0,10223.0,,,,6,61335.0,10223.0,0.0,0.0,,,,,0,0.0,
457767,1.0,10445.0,10445.0,,,,1,10445.0,10445.0,0.0,0.0,,,,,0,0.0,
457776,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457785,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457794,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457800,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457819,48.0,757328.0,15778.0,,,,48,757328.0,15778.0,0.0,0.0,,,,,0,0.0,
457837,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457855,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457873,2.0,11900.0,5950.0,,,,2,11900.0,5950.0,0.0,0.0,,,,,0,0.0,
457916,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457925,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457943,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457952,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
457989,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458007,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458034,1.0,4991.0,4991.0,,,,1,4991.0,4991.0,0.0,0.0,,,,,0,0.0,
458043,2.0,26000.0,13000.0,,,,2,26000.0,13000.0,0.0,0.0,,,,,0,0.0,
458061,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458070,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458098,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458104,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458113,1.0,1120.0,1120.0,,,,1,1120.0,1120.0,0.0,0.0,,,,,0,0.0,
458122,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458131,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458140,4.0,29012.0,7253.0,,,,4,29012.0,7253.0,0.0,0.0,,,,,0,0.0,
458168,4.0,64559.0,16140.0,,,,4,64559.0,16140.0,0.0,0.0,,,,,0,0.0,
458210,125.0,2579864.0,20639.0,15.0,121806.0,8120.0,140,2701670.0,19298.0,3.0,12115.0,4038.0,0.0,0.0,,3,12115.0,4038.0
458229,148.0,3277847.0,22148.0,,,,148,3277847.0,22148.0,0.0,0.0,,,,,0,0.0,
458274,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458405,41.0,262811.0,6410.0,,,,41,262811.0,6410.0,0.0,0.0,,,,,0,0.0,
458423,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458441,32.0,333384.0,10418.0,,,,32,333384.0,10418.0,0.0,0.0,,,,,0,0.0,
458496,34.0,489348.0,14393.0,,,,34,489348.0,14393.0,0.0,0.0,,,,,0,0.0,
458681,9.0,44803.0,4978.0,,,,9,44803.0,4978.0,0.0,0.0,,,,,0,0.0,
458803,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458812,2.0,2463.0,1232.0,,,,2,2463.0,1232.0,0.0,0.0,,,,,0,0.0,
458821,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458830,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
458858,1.0,19360.0,19360.0,,,,1,19360.0,19360.0,0.0,0.0,,,,,0,0.0,
458867,4.0,59313.0,14828.0,,,,4,59313.0,14828.0,0.0,0.0,,,,,0,0.0,
458885,12.0,151048.0,12587.0,0.0,0.0,,12,151048.0,12587.0,0.0,0.0,,2.0,5249.0,2625.0,2,5249.0,2625.0
458919,404.0,2790597.0,6907.0,0.0,0.0,,404,2790597.0,6907.0,17.0,49880.0,2934.0,1.0,1240.0,1240.0,18,51120.0,2840.0
458955,11.0,112126.0,10193.0,1.0,85.0,85.0,12,112211.0,9351.0,2.0,5940.0,2970.0,0.0,0.0,,2,5940.0,2970.0
