UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
209490,1,2,76615.0,190775.0,138.0,437.0,80297.0,5650.0,52278.0,82702.0,323488.0,406190.0,3687.0,1210966.0,1214653.0,1,7704.0,5470.0,1.0,29.51,11.19,5.0,9.81,3.51,0.0,2326621.0,1,800564.0,332448.0,4220173.0,63927.0,4616548.0,14643.0,161960.0,176603.0,7920336.0,7119772.0
209506,1,2,44776.0,613192.0,85.0,6730.0,88653.0,1099.0,134010.0,52605.0,835940.0,888545.0,3307.0,3809.0,7116.0,1,913.0,939.0,1.0,14.89,6.0,0.0,5.5,3.39,2.0,826732.0,1,478683.0,21658.0,280163.0,14788.0,316609.0,0.0,113017.0,113017.0,1735041.0,1256358.0
209542,1,2,1063855.0,874277.0,353.0,170913.0,97870.0,38083.0,184862.0,1272851.0,1157362.0,2430213.0,48156.0,425019.0,473175.0,1,12966.0,20831.0,1.0,98.2,26.0,18.5,27.8,25.9,2.0,5586844.0,1,3051829.0,98492.0,5955809.0,85162.0,6139463.0,2758.0,1314952.0,1317710.0,16095846.0,13044017.0
209551,1,2,1727382.0,1679698.0,692.0,149529.0,221041.0,72403.0,150704.0,1949314.0,2052135.0,4001449.0,38320.0,4677485.0,4715805.0,1,24224.0,21515.0,1.0,136.91,47.25,12.3,47.45,29.91,7.0,7331448.0,1,5458480.0,696285.0,5985727.0,324566.0,7006578.0,27681.0,2490126.0,2517807.0,22314313.0,16855833.0
209612,1,2,122212.0,250861.0,275.0,13866.0,78684.0,2233.0,105002.0,138311.0,434822.0,573133.0,5771.0,150282.0,156053.0,1,7308.0,3064.0,1.0,27.87,11.0,5.0,4.87,7.0,2.0,1114937.0,1,390228.0,85503.0,857329.0,121242.0,1064074.0,2017.0,137204.0,139221.0,2708460.0,2318232.0
209746,1,2,85095.0,253675.0,119.0,9924.0,126432.0,350.0,68091.0,95369.0,448317.0,543686.0,3578.0,286418.0,289996.0,1,1936.0,1125.0,1.0,44.27,22.15,0.0,22.0,0.12,4.0,2905466.0,1,1520003.0,54755.0,179132.0,12661.0,246548.0,0.0,433202.0,433202.0,5105219.0,3585216.0
209807,1,2,1181794.0,1164496.0,289.0,612164.0,218861.0,45947.0,118489.0,1839905.0,1502135.0,3342040.0,13555.0,408614.0,422169.0,1,4120.0,7053.0,1.0,62.0,18.0,6.0,31.0,7.0,0.0,3795978.0,1,2326429.0,474098.0,3723881.0,176798.0,4374777.0,8949.0,565113.0,574062.0,11071246.0,8744817.0
209825,1,2,196521.0,815396.0,186.0,6590.0,237754.0,610.0,91290.0,203721.0,1144626.0,1348347.0,15433.0,1.0,15434.0,1,3767.0,5224.0,1.0,21.96,8.28,1.0,6.5,6.18,0.0,1206884.0,2,0.0,218416.0,1501988.0,2960.0,1723364.0,1195.0,204370.0,205565.0,3135813.0,3135813.0
209922,1,2,401463.0,1859170.0,379.0,36436.0,284265.0,6332.0,102861.0,444231.0,2246675.0,2690906.0,16076.0,197728.0,213804.0,1,11368.0,5194.0,1.0,32.74,13.0,0.0,10.4,9.34,1.0,1773955.0,2,0.0,234140.0,2461978.0,49474.0,2745592.0,5590.0,259344.0,264934.0,4784481.0,4784481.0
209940,1,2,365015.0,0.0,86.0,80420.0,0.0,308.0,0.0,445743.0,86.0,445829.0,10039.0,36409.0,46448.0,1,11692.0,691.0,1.0,12.8,3.8,0.0,6.0,3.0,2.0,613497.0,1,323962.0,28256.0,52140.0,12260.0,92656.0,0.0,5879.0,5879.0,1035994.0,712032.0
210146,1,2,360430.0,489244.0,92.0,413825.0,253316.0,1667.0,110558.0,775922.0,853210.0,1629132.0,5611.0,110558.0,116169.0,1,2426.0,1968.0,1.0,24.33,4.33,11.0,0.0,9.0,0.0,1206197.0,1,663477.0,75009.0,373389.0,11227.0,459625.0,15936.0,169544.0,185480.0,2514779.0,1851302.0
210155,1,2,26730.0,263654.0,125.0,3452.0,0.0,26.0,0.0,30208.0,263779.0,293987.0,3632.0,901.0,4533.0,1,130.0,131.0,1.0,2.82,1.0,0.0,1.67,0.15,0.0,138996.0,1,87757.0,22600.0,2850.0,38047.0,63497.0,0.0,15000.0,15000.0,305250.0,217493.0
210234,1,2,24553.0,296807.0,10.0,2974.0,72528.0,43.0,3.0,27570.0,369348.0,396918.0,1824.0,1842.0,3666.0,1,1034.0,267.0,1.0,5.0,1.0,0.0,3.0,1.0,0.0,105878.0,1,69158.0,43073.0,4755.0,0.0,47828.0,0.0,3327.0,3327.0,226191.0,157033.0
210270,1,2,39115.0,281659.0,104.0,5357.0,47437.0,5.0,3.0,44477.0,329203.0,373680.0,4805.0,5670.0,10475.0,1,0.0,7.0,1.0,4.63,2.0,0.0,1.5,1.13,0.0,132205.0,1,48729.0,3520.0,41554.0,0.0,45074.0,0.0,21942.0,21942.0,247950.0,199221.0
210304,1,2,64023.0,182620.0,421.0,4329.0,0.0,412.0,263190.0,68764.0,446231.0,514995.0,1111.0,266054.0,267165.0,1,344.0,210.0,1.0,17.0,2.0,1.0,1.0,13.0,0.0,139966.0,1,26787.0,0.0,54463.0,0.0,54463.0,0.0,0.0,0.0,221216.0,194429.0
210331,1,2,82587.0,132584.0,10.0,359.0,42057.0,16.0,12.0,82962.0,174663.0,257625.0,10587.0,1212730.0,1223317.0,1,1269.0,557.0,1.0,6.3,2.0,0.8,0.0,3.5,0.0,153302.0,2,0.0,17810.0,7385.0,55099.0,80294.0,0.0,0.0,0.0,233596.0,233596.0
210368,1,2,51714.0,240940.0,14.0,417.0,340.0,235.0,1.0,52366.0,241295.0,293661.0,2015.0,96446.0,98461.0,1,116.0,145.0,1.0,3.98,2.0,0.0,1.6,0.38,2.0,182209.0,1,59150.0,8273.0,30462.0,16297.0,55032.0,19.0,39296.0,39315.0,335706.0,276556.0
210401,1,2,405808.0,591895.0,223.0,23421.0,114111.0,5802.0,243347.0,435031.0,949576.0,1384607.0,9815.0,19382.0,29197.0,1,7055.0,3946.0,1.0,32.75,17.0,0.0,4.0,11.75,2.0,1406155.0,1,461407.0,210000.0,865738.0,0.0,1075738.0,6297.0,245941.0,252238.0,3195538.0,2734131.0
210429,1,2,185706.0,489843.0,247.0,8349.0,113976.0,3137.0,289756.0,197192.0,893822.0,1091014.0,5760.0,180647.0,186407.0,1,2429.0,4192.0,1.0,21.0,7.0,2.0,4.0,8.0,0.0,1262117.0,1,652716.0,29281.0,437694.0,3288.0,470263.0,575.0,170327.0,170902.0,2555998.0,1903282.0
210438,1,2,8169.0,13597.0,46.0,2056.0,385.0,307.0,24830.0,10532.0,38858.0,49390.0,2121.0,313176.0,315297.0,1,2072.0,2980.0,1.0,7.0,3.0,0.0,2.8,1.2,0.0,373014.0,2,0.0,51451.0,345153.0,19354.0,415958.0,1350.0,19141.0,20491.0,809463.0,809463.0
210492,1,2,63181.0,95365.0,20.0,996.0,0.0,768.0,19.0,64945.0,95404.0,160349.0,1066.0,10505.0,11571.0,1,181.0,210.0,1.0,5.4,3.0,1.1,1.1,0.2,1.0,343971.0,1,41542.0,7450.0,74551.0,17221.0,99222.0,0.0,62876.0,62876.0,547611.0,506069.0
210571,1,2,103318.0,190991.0,74.0,2142.0,571.0,1283.0,501990.0,106743.0,693626.0,800369.0,280.0,51490.0,51770.0,1,88.0,369.0,1.0,11.56,5.56,1.0,3.0,2.0,0.0,345491.0,1,91295.0,69189.0,346427.0,24733.0,440349.0,56.0,34501.0,34557.0,911692.0,820397.0
210605,1,2,86412.0,71864.0,114.0,7697.0,70365.0,658.0,1540.0,94767.0,143883.0,238650.0,1758.0,225934.0,227692.0,1,178.0,24.0,1.0,18.0,10.75,2.0,4.0,1.25,4.0,915384.0,1,415895.0,9932.0,270825.0,0.0,280757.0,0.0,4749.0,4749.0,1616785.0,1200890.0
210669,1,2,206758.0,659071.0,101.0,4715.0,74073.0,2351.0,51814.0,213824.0,785059.0,998883.0,9405.0,134732.0,144137.0,1,3913.0,1055.0,1.0,15.5,4.0,1.5,3.0,7.0,0.0,578516.0,2,0.0,14127.0,534478.0,26290.0,574895.0,10019.0,136264.0,146283.0,1299694.0,1299694.0
210739,1,2,107650.0,456570.0,44.0,6466.0,243335.0,831.0,35844.0,114947.0,735793.0,850740.0,2374.0,132689.0,135063.0,1,387.0,1472.0,1.0,9.18,5.0,0.0,2.0,2.18,0.0,409647.0,2,0.0,18148.0,218593.0,8220.0,244961.0,3453.0,82239.0,85692.0,740300.0,740300.0
210775,1,2,63798.0,502691.0,49.0,2060.0,79492.0,572.0,85787.0,66430.0,668019.0,734449.0,1510.0,65730.0,67240.0,1,1030.0,1989.0,1.0,7.0,3.0,0.0,1.5,2.5,0.0,277747.0,1,127566.0,4133.0,369110.0,88661.0,461904.0,1525.0,0.0,1525.0,868742.0,741176.0
211024,1,2,68660.0,26538.0,65.0,4084.0,439.0,227.0,77629.0,72971.0,104671.0,177642.0,1908.0,37031.0,38939.0,1,110.0,472.0,1.0,3.85,1.0,0.0,1.0,1.85,0.0,85396.0,1,4882.0,5995.0,111356.0,1121.0,118472.0,0.0,2159.0,2159.0,210909.0,206027.0
211079,1,2,35112.0,98025.0,41.0,1562.0,13272.0,20.0,33777.0,36694.0,145115.0,181809.0,2980.0,200619.0,203599.0,1,44.0,40.0,1.0,1.5,1.0,0.5,0.0,0.0,0.0,70711.0,1,32875.0,110867.0,13594.0,1881.0,126342.0,0.0,1452.0,1452.0,231380.0,198505.0
211088,1,2,99655.0,12511.0,0.0,2725.0,75.0,635.0,645950.0,103015.0,658536.0,761551.0,1631.0,7782.0,9413.0,1,697.0,1521.0,1.0,10.0,3.0,1.0,2.0,4.0,0.0,380000.0,2,0.0,50000.0,725000.0,0.0,775000.0,0.0,25000.0,25000.0,1180000.0,1180000.0
211130,1,2,10597.0,793000.0,175.0,40.0,73824.0,0.0,55500.0,10637.0,922499.0,933136.0,270.0,16441.0,16711.0,1,168.0,65.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,45000.0,2,0.0,757.0,33111.0,0.0,33868.0,939.0,24254.0,25193.0,104061.0,104061.0
211273,1,2,674795.0,0.0,158.0,8700.0,92574.0,11867.0,92472.0,695362.0,185204.0,880566.0,24776.0,283533.0,308309.0,1,4910.0,1835.0,1.0,38.6,12.0,6.2,7.1,13.3,2.0,1981179.0,1,599906.0,332404.0,1747269.0,119113.0,2198786.0,16298.0,83860.0,100158.0,4880029.0,4280123.0
211291,1,2,694734.0,1439644.0,233.0,24012.0,118463.0,9229.0,76816.0,727975.0,1635156.0,2363131.0,9102.0,49052.0,58154.0,1,1306.0,2926.0,1.0,23.92,9.5,4.25,7.08,3.09,0.0,1304213.0,2,0.0,153416.0,2509905.0,375034.0,3038355.0,0.0,455131.0,455131.0,4797699.0,4797699.0
211307,1,2,95750.0,10235.0,61.0,2192.0,37080.0,118.0,78.0,98060.0,47454.0,145514.0,1081.0,408257.0,409338.0,1,59.0,50.0,1.0,14.61,8.0,0.0,5.85,0.76,2.0,802638.0,1,350273.0,57119.0,147965.0,75092.0,280176.0,0.0,7194.0,7194.0,1440281.0,1090008.0
211343,1,2,42278.0,94388.0,20.0,629.0,8.0,93.0,84.0,43000.0,94500.0,137500.0,1671.0,13378.0,15049.0,1,256.0,188.0,1.0,4.75,3.0,0.0,1.5,0.25,0.0,254303.0,1,92422.0,23428.0,91006.0,0.0,114434.0,0.0,4970.0,4970.0,466129.0,373707.0
211352,1,2,44751.0,248914.0,41.0,3675.0,3.0,29.0,30.0,48455.0,248988.0,297443.0,902.0,4558.0,5460.0,1,183.0,1171.0,1.0,10.4,5.0,1.0,3.0,1.4,0.0,351165.0,1,110942.0,9107.0,276281.0,0.0,285388.0,3465.0,29100.0,32565.0,780060.0,669118.0
211431,1,2,34915.0,358320.0,52.0,557.0,81357.0,183.0,34769.0,35655.0,474498.0,510153.0,430.0,68550.0,68980.0,1,282.0,515.0,1.0,13.0,4.0,1.0,0.0,8.0,0.0,237938.0,1,76509.0,35000.0,168722.0,10000.0,213722.0,0.0,46500.0,46500.0,574669.0,498160.0
211440,1,2,645979.0,2146109.0,765.0,56180.0,457762.0,13209.0,279179.0,715368.0,2883815.0,3599183.0,10693.0,1355721.0,1366414.0,1,2430.0,3533.0,1.0,131.0,25.0,19.0,33.0,54.0,3.0,4880895.0,1,1402622.0,669460.0,7605089.0,691279.0,8965828.0,12067.0,1244315.0,1256382.0,16505727.0,15103105.0
211468,1,2,103782.0,647715.0,98.0,5660.0,127157.0,261.0,31471.0,109703.0,806441.0,916144.0,1753.0,72409.0,74162.0,1,1354.0,539.0,1.0,8.31,3.0,1.5,1.08,2.73,0.0,297261.0,2,0.0,9207.0,310581.0,2625.0,322413.0,0.0,67116.0,67116.0,686790.0,686790.0
211477,1,2,23680.0,115396.0,31.0,1542.0,5.0,70.0,3.0,25292.0,115435.0,140727.0,517.0,59538.0,60055.0,1,74.0,96.0,1.0,2.23,2.0,0.0,0.0,0.23,0.0,106786.0,1,31819.0,3285.0,171181.0,1360.0,175826.0,0.0,13244.0,13244.0,327675.0,295856.0
211556,1,2,86859.0,1083787.0,79.0,2239.0,0.0,278.0,364270.0,89376.0,1448136.0,1537512.0,8676.0,6565.0,15241.0,1,3255.0,6173.0,1.0,11.22,6.0,1.4,0.0,3.82,0.0,400870.0,2,0.0,5058.0,470814.0,211.0,476083.0,909.0,6691.0,7600.0,884553.0,884553.0
211583,1,2,95027.0,249300.0,65.0,0.0,11030.0,62.0,366711.0,95089.0,627106.0,722195.0,1332.0,11213.0,12545.0,1,188.0,174.0,1.0,5.1,3.0,0.0,1.1,1.0,0.0,165582.0,2,0.0,10252.0,26927.0,126807.0,163986.0,247.0,46934.0,47181.0,376749.0,376749.0
211608,2,2,280670.0,24627.0,48.0,8011.0,0.0,1195.0,38701.0,289876.0,63376.0,353252.0,0.0,17223.0,17223.0,2,,,1.0,0.05,0.05,0.0,0.0,0.0,,,-2,,,,,,,,,,
211893,1,2,60328.0,39.0,26.0,22898.0,3151.0,37.0,4.0,83263.0,3220.0,86483.0,1320.0,14010.0,15330.0,1,74.0,18.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,345342.0,2,0.0,38234.0,49947.0,0.0,88181.0,63901.0,64994.0,128895.0,562418.0,562418.0
211927,1,2,29563.0,150818.0,70.0,1325.0,46615.0,94.0,40014.0,30982.0,237517.0,268499.0,3383.0,179928.0,183311.0,1,327.0,270.0,1.0,7.0,5.0,2.0,0.0,0.0,5.0,617859.0,1,285614.0,70838.0,128990.0,9154.0,208982.0,102.0,39490.0,39592.0,1152047.0,866433.0
211981,1,2,45495.0,233056.0,46.0,1539.0,79768.0,8.0,85111.0,47042.0,397981.0,445023.0,848.0,65329.0,66177.0,1,104.0,154.0,1.0,7.0,5.0,0.0,0.0,2.0,0.0,366560.0,2,0.0,12213.0,148481.0,3543.0,164237.0,1068.0,36123.0,37191.0,567988.0,567988.0
212009,1,2,391891.0,1172142.0,510.0,25491.0,190826.0,4517.0,108919.0,421899.0,1472397.0,1894296.0,25977.0,188843.0,214820.0,1,8455.0,4794.0,1.0,29.13,11.0,0.0,12.0,6.13,1.0,1296097.0,2,0.0,362906.0,1061396.0,109158.0,1533460.0,8403.0,274757.0,283160.0,3112717.0,3112717.0
212045,2,2,1301.0,23054.0,75.0,858.0,3760.0,269.0,6549.0,2428.0,33438.0,35866.0,48.0,472.0,520.0,2,,,1.0,1.0,0.0,0.0,1.0,0.0,,,-2,,,,,,,,,,
212054,1,2,356431.0,1179562.0,387.0,7178.0,121961.0,14488.0,124044.0,378097.0,1425954.0,1804051.0,8574.0,1179501.0,1188075.0,1,12574.0,11664.0,1.0,98.96,35.0,16.0,33.78,14.18,4.0,4272265.0,1,1473589.0,708497.0,6003868.0,59375.0,6771740.0,31101.0,353370.0,384471.0,12902065.0,11428476.0
212106,1,2,283833.0,793027.0,480.0,19233.0,192629.0,6843.0,123551.0,309909.0,1109687.0,1419596.0,14603.0,478603.0,493206.0,1,3476.0,7419.0,1.0,46.0,18.2,6.0,12.4,9.4,1.0,2201549.0,1,682759.0,55794.0,2426920.0,108972.0,2591686.0,7950.0,461643.0,469593.0,5945587.0,5262828.0
212115,1,2,68305.0,579196.0,54.0,6101.0,1.0,2046.0,37974.0,76452.0,617225.0,693677.0,1111.0,23740.0,24851.0,1,2167.0,1450.0,1.0,27.0,4.0,1.0,6.0,16.0,0.0,568747.0,1,316845.0,24090.0,244874.0,4526.0,273490.0,0.0,52322.0,52322.0,1211404.0,894559.0
212133,1,2,135041.0,674889.0,161.0,9677.0,81330.0,17.0,49164.0,144735.0,805544.0,950279.0,2956.0,114125.0,117081.0,1,504.0,2054.0,1.0,23.5,3.5,0.0,2.0,18.0,1.0,273217.0,1,83309.0,19258.0,412800.0,48905.0,480963.0,1100.0,47960.0,49060.0,886549.0,803240.0
212197,1,2,103957.0,1224030.0,135.0,7728.0,188651.0,1587.0,71200.0,113272.0,1484016.0,1597288.0,3891.0,113933.0,117824.0,1,2433.0,2573.0,1.0,11.5,7.0,0.0,0.0,4.5,0.0,432570.0,2,0.0,245986.0,414597.0,3607.0,664190.0,14881.0,140861.0,155742.0,1252502.0,1252502.0
212434,2,2,1100.0,0.0,1.0,400.0,0.0,0.0,0.0,1500.0,1.0,1501.0,120.0,140.0,260.0,2,,,1.0,1.0,0.0,1.0,0.0,0.0,,,-2,,,,,,,,,,
212577,1,2,380000.0,820000.0,220.0,183000.0,95000.0,2350.0,150000.0,565350.0,1065220.0,1630570.0,15600.0,400775.0,416375.0,1,6699.0,4458.0,1.0,36.0,9.0,11.0,0.0,16.0,1.0,1163000.0,2,0.0,90000.0,1480000.0,25000.0,1595000.0,4500.0,124000.0,128500.0,2886500.0,2886500.0
212601,1,2,176319.0,559349.0,63.0,905.0,90354.0,0.0,99393.0,177224.0,749159.0,926383.0,3301.0,14185.0,17486.0,1,587.0,1599.0,1.0,22.5,6.0,0.0,4.5,12.0,0.0,530414.0,2,0.0,22334.0,351150.0,71820.0,445304.0,0.0,127364.0,127364.0,1103082.0,1103082.0
212656,1,2,154156.0,63187.0,54.0,13859.0,0.0,438.0,0.0,168453.0,63241.0,231694.0,6506.0,4453.0,10959.0,1,344.0,735.0,1.0,10.2,4.0,1.2,1.0,4.0,0.0,260603.0,1,93165.0,25228.0,60575.0,4586.0,90389.0,4419.0,146273.0,150692.0,594849.0,501684.0
212674,1,2,362981.0,947997.0,341.0,25954.0,1802604.0,3106.0,185248.0,392041.0,2936190.0,3328231.0,12213.0,318922.0,331135.0,1,7924.0,2673.0,1.0,32.01,16.0,1.0,10.0,5.01,0.0,1579714.0,2,0.0,468203.0,1167948.0,64258.0,1700409.0,27429.0,272569.0,299998.0,3580121.0,3580121.0
212771,1,2,79851.0,52732.0,11.0,3550.0,17.0,0.0,7.0,83401.0,52767.0,136168.0,215.0,6868.0,7083.0,1,64.0,57.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,95333.0,2,0.0,440.0,23640.0,200.0,24280.0,100.0,20.0,120.0,119733.0,119733.0
212805,1,2,143766.0,298997.0,95.0,3674.0,2598.0,28.0,63546.0,147468.0,365236.0,512704.0,20111.0,247532.0,267643.0,1,0.0,899.0,1.0,27.0,6.0,3.0,0.0,18.0,0.0,439276.0,1,111872.0,85333.0,602902.0,48105.0,736340.0,1122.0,53914.0,55036.0,1342524.0,1230652.0
212832,1,2,57386.0,614026.0,54.0,3488.0,0.0,79.0,69246.0,60953.0,683326.0,744279.0,892.0,54385.0,55277.0,1,533.0,240.0,1.0,11.5,5.5,0.0,4.0,2.0,0.0,457029.0,2,0.0,15590.0,369486.0,10171.0,395247.0,2000.0,0.0,2000.0,854276.0,854276.0
212869,1,2,22650.0,300000.0,67.0,695.0,30000.0,53.0,6.0,23398.0,330073.0,353471.0,550.0,200.0,750.0,1,410.0,130.0,1.0,9.0,3.0,1.0,2.0,3.0,0.0,198000.0,2,0.0,8700.0,80000.0,1500.0,90200.0,2500.0,0.0,2500.0,290700.0,290700.0
212878,1,2,51278.0,258468.0,91.0,801.0,169551.0,453.0,78892.0,52532.0,507002.0,559534.0,1177.0,22802.0,23979.0,1,139.0,252.0,1.0,27.48,11.28,2.0,13.2,1.0,5.0,1390734.0,1,423942.0,109723.0,378104.0,23372.0,511199.0,0.0,0.0,0.0,2325875.0,1901933.0
212911,1,2,322756.0,1704291.0,139.0,17106.0,3223051.0,2594.0,119618.0,342456.0,5047099.0,5389555.0,8949.0,425349.0,434298.0,1,2136.0,2816.0,1.0,36.7,17.0,2.0,8.6,9.1,3.0,1842639.0,1,582279.0,413265.0,1365476.0,7597.0,1786338.0,31028.0,563163.0,594191.0,4805447.0,4223168.0
212975,2,2,7414.0,0.0,6.0,546.0,0.0,17.0,0.0,7977.0,6.0,7983.0,294.0,20.0,314.0,1,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,,,-2,,,,,,,,,,
212984,1,2,45858.0,406865.0,43.0,1456.0,75755.0,10.0,70078.0,47324.0,552741.0,600065.0,308.0,57477.0,57785.0,1,151.0,975.0,1.0,6.0,4.0,0.0,2.0,0.0,1.0,363244.0,1,73000.0,20000.0,204533.0,0.0,224533.0,1400.0,29945.0,31345.0,692122.0,619122.0
212993,2,2,1628.0,33104.0,44.0,97.0,209870.0,0.0,23.0,1725.0,243041.0,244766.0,1400.0,1082.0,2482.0,2,,,1.0,1.0,1.0,0.0,0.0,0.0,,,-2,,,,,,,,,,
213011,1,2,114285.0,10500.0,85.0,1650.0,100.0,0.0,0.0,115935.0,10685.0,126620.0,4822.0,125.0,4947.0,1,263.0,1574.0,1.0,4.2,3.0,1.0,0.0,0.2,1.0,203898.0,1,54948.0,3936.0,8459.0,338857.0,351252.0,0.0,26711.0,26711.0,636809.0,581861.0
213020,1,2,489323.0,722461.0,235.0,13050.0,128027.0,10235.0,118834.0,512608.0,969557.0,1482165.0,29151.0,2043.0,31194.0,1,4037.0,8527.0,1.0,25.84,7.0,2.0,8.5,8.34,1.0,1507485.0,1,693584.0,2257.0,1489863.0,59648.0,1551768.0,3000.0,136656.0,139656.0,3892493.0,3198909.0
213233,2,2,632.0,63201.0,91.0,47.0,0.0,0.0,665.0,679.0,63957.0,64636.0,7.0,1071.0,1078.0,2,,,1.0,5.0,0.0,2.0,1.0,2.0,,,-2,,,,,,,,,,
213251,1,2,108433.0,669435.0,154.0,5995.0,83100.0,160.0,57588.0,114588.0,810277.0,924865.0,739.0,50000.0,50739.0,1,385.0,234.0,1.0,7.3,1.0,2.0,0.0,4.3,0.0,211000.0,2,0.0,4000.0,215361.0,19000.0,238361.0,0.0,19000.0,19000.0,468361.0,468361.0
213303,1,2,40724.0,218738.0,40.0,3502.0,0.0,4.0,56770.0,44230.0,275548.0,319778.0,2985.0,102644.0,105629.0,1,40.0,38.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,213582.0,2,0.0,8000.0,95000.0,5000.0,108000.0,1000.0,13000.0,14000.0,335582.0,335582.0
213321,1,2,182214.0,203455.0,50.0,17201.0,0.0,17.0,0.0,199432.0,203505.0,402937.0,2653.0,2007.0,4660.0,1,139.0,433.0,1.0,8.8,5.0,0.0,2.3,1.5,0.0,550243.0,1,209092.0,2755.0,380134.0,64489.0,447378.0,1665.0,0.0,1665.0,1208378.0,999286.0
213349,1,2,328281.0,996000.0,152.0,8063.0,112930.0,890.0,136810.0,337234.0,1245892.0,1583126.0,17075.0,78307.0,95382.0,1,1590.0,1996.0,1.0,19.46,8.0,1.0,6.0,4.46,0.0,1178763.0,1,669279.0,118889.0,1080256.0,64178.0,1263323.0,33877.0,118526.0,152403.0,3263768.0,2594489.0
213358,1,2,24996.0,321743.0,42.0,524.0,0.0,140.0,29.0,25660.0,321814.0,347474.0,1347.0,80.0,1427.0,1,313.0,356.0,1.0,17.0,3.0,2.0,6.0,6.0,0.0,192340.0,1,57026.0,5206.0,12235.0,8509.0,25950.0,0.0,38505.0,38505.0,313821.0,256795.0
213367,1,2,307757.0,1413470.0,632.0,8866.0,118393.0,1580.0,132950.0,318203.0,1665445.0,1983648.0,1980.0,392943.0,394923.0,1,1927.0,1202.0,1.0,16.24,7.0,1.0,6.0,2.24,0.0,761103.0,2,0.0,38322.0,629892.0,49028.0,717242.0,16526.0,128348.0,144874.0,1623219.0,1623219.0
213376,1,2,1360.0,21673.0,101.0,499.0,11048.0,1.0,0.0,1860.0,32822.0,34682.0,1096.0,68698.0,69794.0,2,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,48661.0,1,22019.0,0.0,55159.0,0.0,55159.0,0.0,877.0,877.0,126716.0,104697.0
213385,1,2,405454.0,733662.0,245.0,9806.0,196907.0,140.0,174783.0,415400.0,1105597.0,1520997.0,12000.0,164467.0,176467.0,1,3135.0,4075.0,1.0,35.85,15.0,2.0,12.05,6.8,1.0,2016841.0,2,0.0,443639.0,1136103.0,37171.0,1616913.0,7903.0,444742.0,452645.0,4086399.0,4086399.0
213400,1,2,130769.0,404755.0,62.0,5113.0,2.0,405.0,4.0,136287.0,404823.0,541110.0,7816.0,126659.0,134475.0,1,177.0,699.0,1.0,8.4,4.0,2.0,0.0,2.4,0.0,330753.0,2,0.0,45231.0,149725.0,0.0,194956.0,3359.0,83801.0,87160.0,612869.0,612869.0
213446,1,2,79435.0,809.0,11.0,7537.0,1656.0,1114.0,4.0,88086.0,2480.0,90566.0,2195.0,2533.0,4728.0,1,83.0,40.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,95434.0,1,25000.0,7320.0,28676.0,0.0,35996.0,0.0,24318.0,24318.0,180748.0,155748.0
213473,2,2,1780.0,0.0,130.0,15.0,0.0,8.0,0.0,1803.0,130.0,1933.0,101.0,4250.0,4351.0,2,,,2.0,,,,,,,,-2,,,,,,,,,,
213507,1,2,147059.0,792335.0,200.0,16874.0,77256.0,1029.0,67505.0,164962.0,937296.0,1102258.0,3269.0,65698.0,68967.0,1,3246.0,1161.0,1.0,9.03,3.0,0.0,3.67,2.36,0.0,344273.0,2,0.0,16144.0,489898.0,36434.0,542476.0,75.0,80050.0,80125.0,966874.0,966874.0
213525,1,2,35133.0,101644.0,48.0,1080.0,31936.0,61.0,21.0,36274.0,133649.0,169923.0,4102.0,612.0,4714.0,1,527.0,407.0,1.0,13.0,6.0,0.0,3.0,4.0,2.0,444626.0,1,151078.0,0.0,0.0,355672.0,355672.0,0.0,100.0,100.0,951476.0,800398.0
213534,2,1,,314056.0,83.0,,1171.0,,28084.0,,343394.0,343394.0,,8533.0,8533.0,2,,,2.0,,,,,,,,-2,,,,,,,,,,
213543,1,2,741644.0,855724.0,245.0,10713.0,79476.0,5431.0,64473.0,757788.0,999918.0,1757706.0,9971.0,517325.0,527296.0,1,4851.0,3914.0,1.0,38.75,15.0,4.0,14.0,5.75,1.0,2372510.0,2,0.0,157619.0,4130279.0,209817.0,4497715.0,0.0,273027.0,273027.0,7143252.0,7143252.0
213570,2,2,905.0,227154.0,3.0,7.0,79299.0,0.0,6790.0,912.0,313246.0,314158.0,103.0,180.0,283.0,2,,,1.0,1.0,0.0,1.0,0.0,0.0,,,-2,,,,,,,,,,
213589,2,2,105.0,227154.0,7.0,5.0,79299.0,1.0,6790.0,111.0,313250.0,313361.0,22.0,282.0,304.0,2,,,1.0,1.0,0.0,1.0,0.0,0.0,,,-2,,,,,,,,,,
